, 14 days,SMA12,EMA12,TBR24,VOL29,MOM10,,SMA26,EMA26,TBR12,VOL87,,Change,Gain,Loss,AV GAIN,AV LOSS,RS(INPUT 10),RSI,,,,SMA_12>SMA26,EMA_12>EMA26,TBR12>TBR24,VOL29>VOL87,MOM>0,RSI>70%,14 day increase
590.39,1,588.8258333,586.9619111,-0.082333375,0.037719267,3.31,,590.6007692,590.4659964,-0.021933966,0.042237904,,-7.17,0,7.17,2.098,2.429,0.86372993,46.34415728,,,,0,0,0,0,1,1,1
583.22,1,588.9183333,587.2628991,-0.095025292,0.037252778,20.41,,590.1553846,582.6626157,-0.052013914,0.041839813,,-6.63,0,6.63,1.381,3.422,0.403565167,28.75286279,,,,0,1,0,0,1,1,1
576.59,1,588.78,587.4962993,-0.105312975,0.036231836,38.63,,589.5611538,576.1228757,-0.066976278,0.041371609,,7.18,7.18,0,0.718,4.581,0.156734337,13.54972636,,,,0,1,0,0,1,1,1
583.77,1,589.1941667,587.7575096,-0.094171865,0.034362775,34.21,,589.2003846,584.3582403,-0.055357779,0.040601558,,2.76,2.76,0,0.718,4.139,0.173471853,14.78278773,,,,0,1,0,0,1,1,1
586.53,1,589.3783333,588.0068671,-0.08988921,0.033344385,31.45,,588.9457692,586.6970584,-0.060951009,0.040340691,,0,0,0,0.718,3.863,0.185865907,15.67343375,,,,1,1,0,0,1,1,1
586.53,1,589.1025,588.175426,-0.08988921,0.032169859,38.07,,588.2457692,586.5171494,-0.075646542,0.039942371,,-3.31,0,3.31,0.718,4.525,0.158674033,13.69444974,,,,1,1,0,0,1,1,1
583.22,1,588.6891667,588.2544631,-0.095025292,0.030852142,51.31,,587.5030769,582.9663731,-0.086420527,0.039568216,,-2.76,0,2.76,0.387,5.518,0.070134107,6.553767993,,,,1,1,0,0,1,1,1
580.46,1,587.08,588.0737764,-0.099307948,0.029023944,57.93,,586.6753846,580.2672021,-0.090743903,0.038769539,,-1.11,0,1.11,0.111,5.904,0.018800813,1.845386534,,,,1,1,0,0,1,1,1
579.35,1,585.7,587.7085801,-0.10103032,0.026580836,56.84,,586.0811538,579.279446,-0.092482652,0.037847952,,4.97,4.97,0,0.22,5.904,0.037262873,3.592423253,,,,0,1,0,0,1,1,1
584.32,1,584.9641667,587.2863626,-0.093318437,0.023734255,50.21,,585.8053846,584.7077349,-0.084697442,0.036911197,,9.38,9.38,0,0.386,5.407,0.07138894,6.663214224,,,,0,1,0,0,1,1,1
593.7,1,584.8266667,586.9079479,-0.078763616,0.021811116,35.86,,586.0388462,594.3917127,-0.070004229,0.03601538,,9.93,9.93,0,0.883,4.469,0.197583352,16.49850523,,,,0,0,0,0,1,1,1
603.63,1,585.9758333,586.7645456,-0.063355367,0.020939891,25.93,,586.6542308,604.3406375,-0.054449474,0.03530942,,11.59,11.59,0,0.883,3.476,0.254027618,20.25693967,,,,0,0,0,0,1,1,1
615.22,1,588.045,586.9615386,-0.045371319,0.020857755,19.86,,587.8003846,616.056874,-0.04373912,0.034876628,,2.76,2.76,0,0.883,2.869,0.307772743,23.53411514,,,,1,0,0,0,1,1,1
617.98,0,590.9416667,587.573866,-0.041088663,0.02115145,25.38,,589.1161538,618.1279328,-0.041088663,0.034721103,,0,0,0,0.883,3.421,0.258111663,20.51579926,,,,1,0,1,0,1,1,0
617.98,0,594.3908333,588.6226302,-0.041088663,0.0211453,26.48,,590.7080769,617.9686206,-0.041088663,0.034741339,,6.62,6.62,0,0.883,3.531,0.250070801,20.00453104,,,,1,0,1,0,1,1,0
624.6,0,597.7933333,590.0335076,-0.030816498,0.021139104,7.17,,592.3423077,625.1101061,-0.030816498,0.034756405,,9.93,9.93,0,2.152,2.869,0.750087138,42.85998805,,,,1,0,0,0,1,1,0
634.53,0,601.7933333,591.8427116,-0.015408249,0.021200747,-13.79,,594.5069231,635.2546072,-0.015408249,0.034676175,,3.86,3.86,0,3.255,1.876,1.735074627,63.43792633,,,,1,0,0,0,0,1,0
638.39,0,606.115,594.0384482,-0.009418738,0.021777377,-30.34,,596.7988462,638.6311841,-0.009418738,0.034680345,,-2.2,0,2.2,4.524,1.49,3.036241611,75.22447622,,,,1,0,1,0,0,0,0
636.19,0,610.5291667,596.5754818,-0.012832449,0.021903948,-23.73,,598.7938462,636.0022166,-0.012832449,0.034662098,,-1.66,0,1.66,4.304,1.931,2.228896945,69.02967121,,,,1,0,0,0,0,1,0
634.53,0,615.035,599.4154077,-0.015408249,0.022661339,-12.69,,600.5126923,634.4167526,-0.015408249,0.034678942,,-4.97,0,4.97,4.138,2.869,1.442314395,59.05523048,,,,1,0,0,0,0,1,0
629.56,0,619.2191667,602.4621399,-0.023120132,0.023572362,-6.07,,602.1042308,629.1864036,-0.023120132,0.034939412,,0,0,0,3.641,3.034,1.20006592,54.54681648,,,,1,0,0,0,0,1,0
629.56,0,622.9891667,605.620144,-0.023120132,0.024325243,-20.96,,603.25,629.5887382,-0.023120132,0.035042045,,5.52,5.52,0,5.13,3.034,1.690837179,62.83684468,,,,1,0,0,0,0,1,0
635.08,0,626.4375,608.8228141,-0.014554821,0.025390471,-35.86,,604.7565385,635.5024048,-0.014554821,0.034985777,,8.28,8.28,0,6.068,2.482,2.444802579,70.97076023,,,,1,0,1,0,0,0,0
643.36,0,629.7483333,612.0421248,-0.001706855,0.026068813,-33.66,,606.6876923,643.9644304,-0.001706855,0.035259998,,1.1,1.1,0,6.068,2.702,2.245743893,69.19042189,,,,1,0,1,0,0,1,0
644.46,0,632.185,615.1410287,-0.001719411,0.026699696,-32,,608.5765385,644.4981207,0,0.035690307,,-12.69,0,12.69,6.068,2.868,2.115760112,67.90510295,,,,1,0,0,0,0,1,0
631.77,0,633.3341667,617.939973,-0.023041118,0.026950741,-16.55,,610.1892308,630.7909138,0,0.036111417,,-11.03,0,11.03,4.799,3.144,1.526399491,60.41797809,,,,1,0,0,0,0,1,0
620.74,0,633.5641667,620.3436951,-0.040097731,0.027543126,-2.21,,611.3565385,619.9668528,-0.004410656,0.036538763,,-12.69,0,12.69,3.696,3.475,1.063597122,51.54092874,,,,1,1,0,0,0,1,0
608.05,0,632.185,622.1654343,-0.06131806,0.027872256,2.2,,612.3115385,607.133319,-0.024763829,0.0366086,,4.41,4.41,0,3.255,3.475,0.936690647,48.36552749,,,,1,1,0,0,1,1,0
612.46,1,630.3458333,623.4239572,-0.054510088,0.027897799,-11.04,,613.6911538,612.8697447,-0.017690741,0.036515075,,9.38,9.38,0,4.138,3.034,1.363876071,57.69659788,,,,1,1,0,0,0,1,1
621.84,0,628.9666667,624.2766818,-0.044909996,0.0281851,-19.31,,615.1553846,622.5300196,-0.002646394,0.036877224,,1.65,1.65,0,4.138,2.207,1.874943362,65.21670607,,,,1,1,0,0,0,1,0
623.49,1,627.9083333,624.8353974,-0.042375745,0.029254581,-18.76,,616.5769231,623.5638446,0,0.037412855,,-14.89,0,14.89,4.138,2.262,1.829354553,64.65625,,,,1,1,0,0,0,1,1
608.6,1,625.7475,624.9757209,-0.065245438,0.030201766,-0.55,,617.4257692,607.448935,-0.016054193,0.038118906,,-9.38,0,9.38,2.649,2.594,1.021202776,50.52450887,,,,1,1,0,0,0,1,1
599.22,1,623.2191667,624.7054818,-0.07965227,0.030662489,19.31,,618.0411538,598.587005,-0.031219181,0.038316615,,10.48,10.48,0,1.711,3.642,0.469796815,31.96338502,,,,1,1,0,0,1,1,1
609.7,1,621.5641667,624.2222025,-0.063555938,0.030730936,8.83,,619.1657692,610.5548458,-0.028149707,0.038335526,,2.76,2.76,0,1.711,2.594,0.659599075,39.74448316,,,,1,1,0,0,1,1,1
612.46,1,619.6791667,623.5232739,-0.059316827,0.031596781,14.9,,620.4392308,612.6065503,-0.046383807,0.038869936,,2.76,2.76,0,1.711,3.201,0.534520462,34.83306189,,,,0,1,0,0,1,1,1
615.22,1,617.3341667,622.5711036,-0.060661119,0.032286412,27.03,,621.6276923,615.4210346,-0.042086415,0.039343648,,3.31,3.31,0,1.711,4.414,0.387630267,27.93469388,,,,0,1,0,0,1,1,1
618.53,1,615.1733333,621.4329851,-0.055607298,0.032838113,21.52,,622.5826923,618.7691512,-0.041885466,0.040362565,,-8.28,0,8.28,1.931,4.083,0.472936566,32.1084137,,,,0,1,0,0,1,1,1
610.25,1,613.38,620.1940643,-0.074088123,0.033235406,35.32,,622.8373077,609.5946807,-0.056319297,0.041460772,,-8.83,0,8.83,1.103,4.635,0.237971953,19.22272569,,,,0,1,0,0,1,1,1
601.42,1,611.77,618.8980544,-0.098428974,0.032427107,45.25,,622.3065385,600.7911784,-0.069973866,0.042138986,,1.11,1.11,0,0.22,4.745,0.046364594,4.43101712,,,,0,1,0,0,1,1,1
602.53,1,611.31,617.7306614,-0.101238067,0.03036129,40.83,,621.7123077,602.6637555,-0.069839604,0.042861359,,2.2,2.2,0,0.551,4.634,0.118903755,10.6268081,,,,0,1,0,0,1,1,1
604.73,1,610.6658333,616.6437648,-0.097956444,0.027921422,43.04,,621.2026923,604.8889419,-0.066443336,0.043786846,,3.32,3.32,0,0.551,4.855,0.113491246,10.19237884,,,,0,1,0,0,1,1,1
608.05,1,609.5166667,615.5472882,-0.093004177,0.02509273,38.07,,620.5661538,608.2931583,-0.066090189,0.044699296,,10.48,10.48,0,0.716,4.523,0.158302012,13.66673029,,,,0,1,0,0,1,1,1
618.53,1,609.1033333,614.5559105,-0.077371718,0.021994549,32.55,,619.9507692,619.3174494,-0.049993856,0.046257371,,0,0,0,0.716,3.971,0.180307227,15.27629614,,,,0,0,0,0,1,1,1
618.53,1,609.9308333,613.8443602,-0.077371718,0.020080478,29.24,,619.1869231,618.469427,-0.049993856,0.047816002,,8.83,8.83,0,1.047,3.971,0.263661546,20.86488641,,,,0,0,0,0,1,1,1
627.36,1,612.2758333,613.6030483,-0.064200477,0.017938735,17.1,,618.8473077,628.0438902,-0.036431775,0.04958629,,14.89,14.89,0,1.378,3.088,0.446243523,30.85535155,,,,0,0,0,0,1,1,1
642.25,1,614.9883333,613.8161691,-0.041989857,0.016145743,-2.75,,619.1442308,643.3427777,-0.013562081,0.051475057,,-2.2,0,2.2,1.874,1.599,1.171982489,53.95911316,,,,0,0,0,0,0,1,1
640.05,1,617.2875,614.35022,-0.04527148,0.015793913,3.86,,619.5476923,639.7967094,-0.016941083,0.053328728,,5.52,5.52,0,1.654,2.04,0.810784314,44.77531132,,,,0,0,0,0,1,1,1
645.57,1,619.8166667,615.1912118,-0.037037589,0.015544367,1.1,,620.1634615,646.0140993,-0.014321704,0.055090118,,1.1,1.1,0,1.654,1.764,0.937641723,48.39087185,,,,0,0,0,0,1,1,1
646.67,1,622.1616667,616.2635895,-0.035396778,0.015837993,8.28,,620.6092308,646.7204539,-0.012642186,0.05656386,,-3.31,0,3.31,1.654,2.482,0.666398066,39.99032882,,,,1,0,0,0,1,1,1
643.36,1,624.9208333,617.5954731,-0.040334129,0.016059864,11.59,,620.6092308,643.1015035,-0.023851429,0.057945808,,4.41,4.41,0,1.323,2.482,0.533037873,34.77003942,,,,1,0,0,0,1,1,1
647.77,1,628.7833333,619.3166824,-0.033755967,0.015802436,11.31,,620.7365385,648.1291151,-0.028947053,0.059336923,,-1.65,0,1.65,1.323,2.454,0.539119804,35.02779984,,,,1,0,0,0,1,1,1
646.12,1,632.4158333,621.3319364,-0.036217184,0.015658771,20.96,,621.2884615,645.9654527,-0.036217184,0.060631205,,4.96,4.96,0,1.158,3.254,0.355869699,26.24660018,,,,1,0,0,0,1,1,1
651.08,1,636.2783333,623.6313821,-0.028818616,0.015624477,19.32,,622.4553846,651.4734267,-0.028818616,0.061747479,,-3.31,0,3.31,1.158,3.09,0.374757282,27.25988701,,,,1,0,0,0,1,1,1
647.77,1,639.5883333,626.0862977,-0.033755967,0.015565698,22.63,,623.9830769,647.485121,-0.033755967,0.06249587,,-3.31,0,3.31,0.827,3.09,0.26763754,21.11309676,,,,1,0,0,0,1,1,1
644.46,1,641.7491667,628.4959698,-0.038693317,0.015315162,25.94,,625.2138462,644.2272984,-0.038693317,0.063147718,,-4.96,0,4.96,0.496,3.09,0.160517799,13.83156721,,,,1,0,1,0,1,1,1
639.5,1,643.4966667,630.8037693,-0.046091885,0.014823101,29.79,,625.8930769,639.1363617,-0.046091885,0.063790513,,4.41,4.41,0,0.111,3.09,0.03592233,3.467666354,,,,1,0,1,0,1,1,1
643.91,1,644.8758333,632.9687023,-0.039513723,0.013833461,19.86,,626.6784615,644.2772029,-0.039513723,0.06417961,,2.76,2.76,0,0.663,2.649,0.250283126,20.01811594,,,,1,0,1,0,1,1,1
646.67,1,645.2441667,634.8572352,-0.035396778,0.013153099,17.1,,628.1426923,646.8540613,-0.035396778,0.064706846,,8.28,8.28,0,0.663,2.373,0.279393173,21.83794466,,,,1,0,1,0,1,1,1
654.95,1,646.4858333,636.6462503,-0.023045943,0.012645298,8.82,,630.2861538,655.5727645,-0.023045943,0.065392326,,0,0,0,0.663,1.545,0.429126214,30.02717391,,,,1,0,0,0,1,1,1
654.95,1,647.2675,638.2802887,-0.023045943,0.012580919,6.62,,632.0265385,654.902095,-0.023045943,0.065845353,,4.13,4.13,0,0.883,1.545,0.571521036,36.36738056,,,,1,0,0,0,1,1,1
659.08,0,648.3016667,639.8220392,-0.016885442,0.012885272,-0.27,,633.8196154,659.4013773,-0.016885442,0.06623966,,8,8,0,1.159,1.132,1.02385159,50.58926233,,,,1,0,0,0,0,1,0
667.08,0,650.2783333,641.4306998,-0.004952267,0.013296048,-2.2,,635.8142308,667.6706633,-0.004952267,0.06629623,,3.32,3.32,0,1.159,0.939,1.2342918,55.24308866,,,,1,0,1,0,0,1,0
670.4,0,652.1641667,643.0820024,0,0.014548143,-0.56,,637.8092308,670.609949,0,0.066269489,,0,0,0,1.159,1.103,1.050770626,51.23784262,,,,1,0,0,0,0,1,0
670.4,0,654.1875,644.7905405,0,0.014998575,-9.38,,640.1226923,670.3838501,0,0.066039126,,0,0,0,2.041,1.103,1.850407978,64.9173028,,,,1,0,0,0,0,1,0
670.4,0,655.7975,646.4839189,0,0.015719561,-21.52,,642.7757692,670.4012423,0,0.06577541,,-1.11,0,1.11,3.255,1.103,2.951042611,74.69022487,,,,1,0,0,0,0,0,0
669.29,0,657.5908333,648.192675,-0.002474104,0.015799125,-25.93,,645.3434615,669.2045198,-0.000821092,0.065553097,,-5.52,0,5.52,3.696,1.103,3.350861287,77.01604501,,,,1,0,0,0,0,0,0
663.77,1,659.2,649.8861096,-0.012320512,0.016117911,-22.62,,647.6142308,663.35196,-0.009061866,0.065389923,,0,0,0,3.365,1.103,3.050770626,75.3133393,,,,1,0,0,0,0,0,1
663.77,0,661.2225,651.6301696,-0.027485971,0.016902291,-20.96,,649.7573077,663.8021569,-0.009061866,0.065300055,,0,0,0,3.365,1.269,2.651694247,72.61545101,,,,1,0,0,0,0,0,0
663.77,0,662.8775,653.3605282,-0.027485971,0.017368841,-15.45,,651.4973077,663.7675264,-0.009061866,0.065229032,,-2.2,0,2.2,3.365,1.82,1.848901099,64.89874638,,,,1,0,0,0,0,1,0
661.57,0,664.1191667,655.0157033,-0.030709273,0.017523307,-1.66,,653.1526923,661.4009595,-0.012346232,0.065307206,,-2.76,0,2.76,3.145,2.979,1.055723397,51.35532332,,,,1,0,0,0,0,1,0
658.81,0,664.4408333,656.4657233,-0.034753051,0.01760294,7.72,,654.3623077,658.6106954,-0.016466619,0.065221591,,6.07,6.07,0,2.869,3.641,0.787970338,44.07066052,,,,1,0,0,0,1,1,0
664.88,0,665.2683333,657.819971,-0.025859669,0.017595595,-3.86,,655.2326923,665.3622542,-0.007404753,0.065093312,,4.96,4.96,0,3.42,3.034,1.127224786,52.99039355,,,,1,0,0,0,0,1,0
669.84,0,666.165,659.1038216,-0.018592589,0.017874553,-13.24,,656.3784615,670.184442,0,0.064822112,,-8.82,0,8.82,3.862,2.538,1.521670607,60.34375,,,,1,0,0,0,0,1,0
661.02,0,665.66,660.1124645,-0.031515098,0.018129196,-2.76,,656.9726923,660.3150429,-0.008266695,0.064393326,,-12.14,0,12.14,2.98,2.704,1.102071006,52.4278677,,,,1,0,0,0,0,1,0
648.88,1,663.8666667,660.690034,-0.049301862,0.018098494,6.07,,657.0576923,648.0003813,-0.026480428,0.064138443,,-5.52,0,5.52,2.097,2.704,0.775517751,43.67840033,,,,1,1,0,0,1,1,1
643.36,1,661.6133333,660.8320801,-0.057389419,0.017531769,14.9,,657.0576923,643.0030476,-0.034762126,0.064033909,,-2.21,0,2.21,1.545,3.035,0.509060956,33.73362445,,,,1,1,0,0,1,1,1
641.15,1,659.1758333,660.5772729,-0.060627372,0.017764285,17.66,,656.8030769,641.0074579,-0.038077806,0.064547608,,1.66,1.66,0,1.324,3.09,0.428478964,29.99546896,,,,1,1,0,0,1,1,1
642.81,1,656.9691667,660.0221796,-0.058195244,0.018567093,18.21,,656.6757692,642.9486571,-0.041940532,0.065067287,,5.51,5.51,0,1.324,3.145,0.420985692,29.62631461,,,,1,1,0,0,1,1,1
648.32,1,655.6816667,659.3544084,-0.050122339,0.021774218,22.63,,656.5696154,648.7331802,-0.035309873,0.065629735,,11.59,11.59,0,1.324,3.587,0.369110677,26.95988597,,,,0,1,0,0,1,1,1
659.91,1,655.36,658.739884,-0.0331414,0.024223823,12.14,,657.0365385,660.7697554,-0.0331414,0.06626782,,6.62,6.62,0,1.324,2.538,0.521670607,34.28275505,,,,0,0,1,0,1,1,1
666.53,1,655.59,658.2552865,-0.023442193,0.025588256,16,,657.8853846,666.9730957,-0.023442193,0.066415433,,-5.51,0,5.51,1.324,2.924,0.452804378,31.16760829,,,,0,0,1,0,1,1,1
661.02,1,655.5441667,657.8381911,-0.031515098,0.028393908,16,,658.7130769,660.5620696,-0.031515098,0.066447085,,-4.42,0,4.42,1.324,2.924,0.452804378,31.16760829,,,,0,0,1,0,1,1,1
656.6,1,655.36,657.456931,-0.037991004,0.031326997,23.73,,659.2011538,656.2952254,-0.037991004,0.066683066,,1.66,1.66,0,0.882,3.255,0.270967742,21.31979695,,,,0,1,1,0,1,1,1
658.26,1,654.8083333,657.0494544,-0.035558877,0.033855844,13.79,,659.6469231,658.4111365,-0.035558877,0.066973633,,-3.31,0,3.31,1.71,3.089,0.553577209,35.63242342,,,,0,0,0,0,1,1,1
654.95,1,653.5675,656.5137691,-0.04040848,0.036476879,20.41,,659.6469231,654.6837587,-0.04040848,0.067337183,,3.31,3.31,0,1.379,3.42,0.403216374,28.73515316,,,,0,1,1,0,1,1,1
658.26,1,653.3375,656.0251123,-0.035558877,0.038139063,22.07,,659.7742308,658.5350955,-0.035558877,0.06761749,,0.55,0.55,0,1.379,3.586,0.384551032,27.77442095,,,,0,0,0,0,1,1,1
658.81,1,654.165,655.7389412,-0.034753051,0.040129738,18.21,,659.7638462,658.8311465,-0.034753051,0.067644859,,2.21,2.21,0,1.71,3.531,0.484282073,32.62736119,,,,0,0,1,0,1,1,1
661.02,1,655.6366667,655.7232067,-0.031515098,0.042874507,10.48,,659.5307692,661.1883733,-0.031515098,0.067598117,,9.93,9.93,0,2.262,3.31,0.683383686,40.59583632,,,,0,0,1,0,1,1,1
670.95,0,658.12,656.0919441,-0.016966287,0.045150038,-1.11,,659.5519231,671.7008944,-0.016966287,0.067341406,,1.1,1.1,0,2.428,2.317,1.047906776,51.16965227,,,,0,0,1,0,0,1,0
672.05,0,660.5566667,656.7788245,-0.015354636,0.047185899,-3.31,,659.6153846,672.0768543,-0.015354636,0.066910025,,10.48,10.48,0,2.538,2.207,1.149977345,53.48788198,,,,1,0,1,0,0,1,0
682.53,0,663.4075,657.7986207,0,0.048381121,-7.17,,660.0819231,683.3340881,0,0.066230159,,-5.51,0,5.51,2.538,1.821,1.393739703,58.22436339,,,,1,0,0,0,0,1,0
677.02,0,664.8333333,658.8808842,-0.004865286,0.04887397,-0.56,,660.3792308,676.5343009,-0.004865286,0.065136489,,3.31,3.31,0,1.987,1.931,1.029000518,50.71465033,,,,1,0,0,0,0,1,0
680.33,0,665.9833333,659.9735687,0,0.049759136,-14.9,,661.0161538,680.6219769,0,0.064472147,,-8.28,0,8.28,3.09,1.6,1.93125,65.88486141,,,,1,0,0,0,0,1,0
672.05,0,666.9025,661.0395581,-0.012170564,0.049726135,-10.48,,661.3346154,671.3906172,-0.012170564,0.063333244,,3.31,3.31,0,2.648,1.6,1.655,62.33521657,,,,1,0,1,0,0,1,0
675.36,0,668.4658333,662.182062,-0.007305278,0.05086909,-34.21,,661.7803846,675.6653371,-0.007305278,0.062155995,,4.97,4.97,0,4.69,1.269,3.695823483,78.70448062,,,,1,0,1,0,0,0,0
680.33,0,670.305,663.4317448,0,0.051381269,-45.8,,662.5019231,680.6888202,0,0.060747191,,-3.31,0,3.31,5.352,0.772,6.932642487,87.39386022,,,,1,0,0,0,0,0,0
677.02,0,672.1441667,664.7721174,0,0.05051038,-57.94,,663.2023077,676.7377831,0,0.058962887,,-5.52,0,5.52,6.566,0.772,8.505181347,89.47942219,,,,1,0,0,0,0,0,0
671.5,0,673.2475,666.0760224,-0.007332289,0.049920843,-48.01,,663.4569231,671.0970936,-0.007332289,0.05721722,,-1.66,0,1.66,6.014,1.213,4.957955482,83.21571883,,,,1,0,0,0,0,0,0
669.84,0,674.1666667,667.3207369,-0.00978624,0.049616973,-35.86,,663.4569231,669.7433005,-0.00978624,0.055466093,,-1.1,0,1.1,5.848,2.262,2.585322723,72.10850801,,,,1,0,1,0,0,0,0
668.74,0,674.81,668.4729312,-0.011412353,0.048791062,-50.21,,663.7538462,668.662823,-0.011412353,0.053634362,,6.62,6.62,0,7.283,2.262,3.219717065,76.30172865,,,,1,0,0,0,0,0,0
675.36,0,675.1775,669.5044033,-0.001626112,0.048595454,-61.25,,664.7723077,675.8751675,-0.001626112,0.051727489,,1.1,1.1,0,7.725,1.6,4.828125,82.84182306,,,,1,0,1,0,0,0,0
676.46,0,675.545,670.4337259,0,0.046550898,-62.35,,666.0453846,676.5049871,0,0.049266948,,-11.03,0,11.03,7.725,1.49,5.184563758,83.8307108,,,,1,0,0,0,0,0,0
665.43,0,674.12,671.000845,0,0.043854909,-55.18,,666.9792308,664.5780779,0,0.046666354,,-3.86,0,3.86,7.008,1.49,4.703355705,82.4664627,,,,1,1,0,0,0,0,0
661.57,0,672.8325,671.2826381,0,0.041846329,-44.14,,667.7007692,661.3386094,0,0.04467457,,-20.42,0,20.42,6.622,2.208,2.999094203,74.99433749,,,,1,1,0,0,0,0,0
641.15,0,669.5675,671.0187707,0,0.039327603,-29.79,,667.425,639.59703,0,0.042738774,,-6.62,0,6.62,5.187,2.208,2.349184783,70.14198783,,,,1,1,0,0,0,0,0
634.53,0,666.4408333,670.3144726,0,0.038676775,-33.93,,666.4488462,634.1402285,0,0.04181679,,-15.45,0,15.45,5.601,2.208,2.536684783,71.72493277,,,,0,1,0,0,0,0,0
619.08,0,661.7508333,668.9969897,-0.023502319,0.0377555,-17.66,,664.6238462,617.9215209,-0.023502319,0.041392783,,4.41,4.41,0,4.056,2.29,1.771179039,63.91427671,,,,0,1,0,0,0,1,0
623.49,0,657.0141667,667.1534784,-0.016546263,0.037806844,-26.48,,663.1803846,623.9183445,-0.016546263,0.041467331,,10.49,10.49,0,4.497,1.849,2.432125473,70.86353609,,,,0,1,1,0,0,0,0
633.98,0,653.4275,665.0417894,0,0.037303668,-32,,662.3103846,634.7539735,0,0.041228593,,-15.45,0,15.45,4.497,1.297,3.467232074,77.6147739,,,,0,1,0,0,0,0,0
618.53,0,649.0133333,662.5758731,0,0.035105934,-19.86,,660.7823077,617.282002,0,0.040299924,,-4.42,0,4.42,3.283,1.297,2.531225906,71.68122271,,,,0,1,0,0,0,0,0
614.11,0,644.3691667,659.7748414,-0.005377128,0.033981473,-20.96,,659.2115385,613.8659998,-0.005377128,0.040086516,,0,0,0,3.393,1.297,2.616037008,72.34541578,,,,0,1,0,0,0,0,0
614.11,0,639.8166667,656.7043529,-0.005377128,0.032633389,-17.65,,657.5134615,614.1287692,-0.005377128,0.039880132,,-3.86,0,3.86,3.393,1.628,2.084152334,67.57618004,,,,0,1,0,0,0,1,0
610.25,0,634.3908333,653.2715038,-0.011628849,0.031017328,-26.48,,655.6457692,609.9516331,-0.011628849,0.039642041,,7.18,7.18,0,4.276,1.628,2.626535627,72.42547425,,,,0,1,0,0,0,0,0
617.43,0,629.4716667,649.6099904,0,0.029590456,-34.77,,653.9692308,618.005259,0,0.039432317,,-6.07,0,6.07,4.387,0.91,4.820879121,82.82046441,,,,0,1,0,0,0,0,0
611.36,0,624.9658333,645.8185816,0,0.02730658,-23.18,,651.6773077,610.8488262,0,0.038764954,,-10.76,0,10.76,3.78,1.462,2.585499316,72.10988172,,,,0,1,0,0,0,0,0
600.6,0,619.885,641.8287998,-0.002292435,0.025305238,-19.59,,648.9292308,599.8116288,-0.002292435,0.038113026,,0.82,0.82,0,3.421,1.462,2.33994528,70.05938972,,,,0,1,0,0,0,0,0
601.42,0,616.5741667,637.9434716,-0.000930263,0.024293306,-24.83,,645.8096154,601.5437209,-0.000930263,0.037802858,,-4.41,0,4.41,3.863,1.38,2.799275362,73.6791913,,,,0,1,1,0,0,0,0
597.01,0,613.4475,634.1748606,-0.008256088,0.02306164,-19.31,,642.7323077,596.6612522,-0.008256088,0.037305149,,4.97,4.97,0,3.422,1.491,2.295103957,69.65194382,,,,0,1,1,0,0,1,0
601.98,0,612.0225,630.7668051,0,0.022197841,-37.52,,639.7188462,602.3891344,0,0.037007819,,-3.31,0,3.31,4.746,0.994,4.774647887,82.68292683,,,,0,1,0,0,0,0,0
598.67,0,609.9541667,627.5648608,0,0.021647183,-31.45,,636.8965385,598.3839127,0,0.036540314,,-5.52,0,5.52,4.415,1.27,3.476377953,77.66051011,,,,0,1,0,0,0,0,0
593.15,0,606.5516667,624.3320617,-0.005549408,0.021113787,-32,,633.7346154,592.7473913,-0.005549408,0.036083236,,3.31,3.31,0,4.47,1.27,3.519685039,77.87456446,,,,0,1,1,0,0,0,0
596.46,0,604.7125,621.3136676,0,0.021961575,-37.52,,630.5088462,596.7455853,0,0.035692476,,-12.69,0,12.69,4.691,0.939,4.995740149,83.32149201,,,,0,1,0,0,0,0,0
583.77,0,602.1841667,618.3706674,-0.013968651,0.022553427,-24.83,,626.9223077,582.7718781,-0.007497705,0.035197051,,-1.11,0,1.11,3.422,0.939,3.644302449,78.46824123,,,,0,1,0,0,0,0,0
582.66,0,599.5633333,615.4772314,-0.015843524,0.02331247,-23.72,,623.5053846,582.651394,-0.009384882,0.03501057,,5.52,5.52,0,3.311,0.939,3.526091587,77.90588235,,,,0,1,0,0,0,0,0
588.18,0,597.7241667,612.7459907,-0.014790372,0.023706715,-24.28,,620.3646154,588.6052774,0,0.034817337,,-7.17,0,7.17,3.311,0.883,3.749716874,78.9461135,,,,0,1,0,0,0,0,0
581.01,0,594.6891667,609.9680178,-0.026800221,0.023900934,-16.55,,616.9903846,580.4257479,0,0.03448411,,-4.42,0,4.42,2.594,0.939,2.762513312,73.42202095,,,,0,1,0,0,0,0,0
576.59,1,591.7916667,607.171656,-0.041285624,0.024132171,-13.79,,613.1915385,576.2949425,-0.001921412,0.034308237,,1.11,1.11,0,2.318,0.939,2.4685836,71.16978815,,,,0,1,0,0,0,0,1
577.7,1,589.8833333,604.5119141,-0.040333566,0.024126059,-14.35,,609.3930769,577.8080813,0,0.034217676,,-13.24,0,13.24,2.318,0.883,2.625141563,72.41487035,,,,0,1,0,0,0,0,1
564.46,1,586.8033333,601.7875171,-0.062327652,0.024329336,2.76,,605.5096154,563.4332245,-0.021987352,0.034093528,,2.76,2.76,0,0.994,1.27,0.782677165,43.90459364,,,,0,1,0,0,1,1,1
